customerID,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,AGE_16-25,AGE_26-39,AGE_40-64,AGE_65+,DRIVING_EXPERIENCE_0-9y,DRIVING_EXPERIENCE_10-19y,DRIVING_EXPERIENCE_20-29y,DRIVING_EXPERIENCE_30y+,EDUCATION_high school,EDUCATION_none,EDUCATION_university,INCOME_middle class,INCOME_poverty,INCOME_upper class,INCOME_working class,RACE_majority,RACE_minority,GENDER_female,GENDER_male,VEHICLE_YEAR_after 2015,VEHICLE_YEAR_before 2015,VEHICLE_TYPE_sedan,VEHICLE_TYPE_sports car
335001,0.008074001,0.8598683,0.1746215,-0.024168694,-0.044088755,-0.018938072,-0.001283417,0.10718009,0.031394556,-0.024152515,4.29E-05,0.000267165,1.7559501,-0.25496083,-0.00462535,0.011476687,0.000902972,0.003867556,-0.008473232,0.008961233,0.006058927,0.022402175,-0.000807389,0.002077125,0,0.36428457,0,0.3406145,0,0.000229396,0
555440,0.000218355,0.7658805,-0.2642156,-0.03280778,0.07291195,-0.014934093,-0.004738065,0.13863823,0.03166996,-0.018333882,9.58E-05,0.000231719,1.6774572,-0.24568525,-0.007370486,0.011325447,-0.000490198,0.009346534,-0.008473232,0.007611902,0.003802288,0.01872134,-0.001226328,0.001144783,0,0.386053,0,0.25432438,0,0.000651287,0
539433,-0.03093643,-0.50777036,0.19457899,0.049942285,0.37798727,-0.02100478,-0.001011473,0.09922076,0.000248031,-0.014737461,0.003907296,7.51E-05,1.2927876,-0.16751021,0.003228855,0.008008036,-0.000396422,0.001830684,0.001685823,0.001847524,-0.001523553,-0.08172032,-0.000455582,0.002075953,0,-0.43990576,0,0.30715075,0,0.001286403,0
677174,0.036824226,-0.48861867,0.22024961,-0.033221707,-0.0726101,-0.029892128,-0.000142217,-0.0536053,7.33E-06,0.041258655,9.85E-05,0.000110537,-0.799262,0.32365292,-1.58E-05,0.014755843,-0.000396422,-0.000693293,0.000848465,0.0017544,-0.008111221,0.019739572,0.00363268,0.002823124,0,-0.3005614,0,0.27958924,0,0.00032587,0
379539,-0.17504337,-0.36180052,-0.28188536,-0.027231932,-0.1041679,0.014455261,-0.004807861,-0.70174515,-0.000868312,-0.044066973,-0.003908093,0.00068115,-0.6752779,-0.36651447,-0.01934622,-0.36996254,-0.000396422,-0.024065295,0.000848465,0.005701474,-0.002518303,-0.06562862,-0.003770114,0.00386209,0,-0.19809327,0,-0.5585872,0,-0.021668704,0
295395,-0.14353047,0.78622186,-0.1285937,-0.028334834,-0.15229657,0.029332543,-0.006589758,-0.16585262,-0.002527079,0.04492703,0.004535095,4.83E-05,-0.714228,0.31672403,-0.004521707,0.001462433,-0.001083771,0.000514959,0.001647553,0.00162969,-0.00441826,0.01878,0.004912818,0.001442415,0,-0.33802962,0,-1.0817611,0,0.003187997,0
240384,-0.06833403,-0.32058918,-0.2163885,0.013815921,-0.07050439,0.011120759,-0.003235812,-0.1371743,0.000488198,-0.0818366,-0.010473517,0.000267165,-1.1052091,-0.51160467,-0.009552076,0.030533863,0.000454317,-9.10E-05,-0.000588988,0.00204295,-0.001646691,-0.03410101,-0.001115471,0.003135166,0,0.3126415,0,0.20414864,0,-0.001123963,0
647122,0.04035663,0.82502234,0.066103406,0.03766358,-0.03652224,0.08709106,-0.000861396,-0.113189995,-0.001321895,0.017725676,0.000178983,0.000204915,-0.8797628,0.39854455,0.001637807,0.010242426,-0.000490198,0.008520027,0.004086162,0.004347598,-0.001185215,-0.041451223,-0.000756508,0.007633508,0,0.2696734,0,-1.3045075,0,-0.000478053,0
614012,0.008889705,-0.570078,-0.19889003,-0.021967946,-0.087530404,-0.024376601,0.011664032,-0.73360354,-3.44E-05,-0.06610538,-0.002908765,0.000226425,-0.9237421,0.41635552,-0.005323245,0.026853785,-0.000246632,-0.020325832,0.001457264,0.010749808,-0.001884636,-0.035029497,-0.009187426,0.001734685,0,0.31653967,0,0.2632767,0,-0.010039682,0
223064,-0.20989695,-0.5280517,-0.13573626,-0.019907221,-0.12215706,-0.11146921,-0.002433313,-0.6844981,-0.000868312,-0.009895283,0.000408456,-0.000309534,-0.6402105,0.23748761,-0.003102861,0.021130975,-0.000246632,-0.019116929,0.001457264,-0.015172543,-0.004540471,-0.028791716,-0.012111806,0.003436537,0,0.25918484,0,-1.1016239,0,-0.010557584,0
902269,-0.05943844,-0.4945869,0.15250334,-0.087248325,0.011640355,0.09391765,2.48E-05,-0.089316174,-0.000959314,0.06555334,-0.000504478,0.000231719,-0.80932724,0.3566732,-0.002753839,0.012294641,0.000454317,-0.000924276,-0.000588988,0.0020617,0.007381053,0.011301272,-0.000726551,0.002627426,0,0.23845166,0,0.34142807,0,-0.000361283,0
138159,0.49477074,0.5352639,-0.0752773,-0.028058203,-0.07983701,0.023945678,0.012314286,-0.1661085,-0.002527079,-0.0505857,-0.016251737,-0.00058112,-0.95935047,-0.5368512,-0.031005098,-0.15788127,0.000902972,0.007382886,-0.00145485,-0.019201469,-0.001156881,0.014822984,-0.001346789,0.003754546,0,0.22152336,0,-0.8621329,0,-0.007396441,0
99363,0.06729006,0.57199275,0.21355475,-0.06086601,0.13765505,-0.03744303,-0.003639627,0.11701265,-0.013300832,-0.032189053,-5.20E-05,0.00016691,-0.9943424,-0.5123785,0.000566449,-0.22685266,-0.001083771,0.000468717,0.001647553,0.001958792,-0.000928755,-0.13589777,-0.00080736,0.0061404,0,-0.21754618,0,-0.5629184,0,0.001398788,0
124605,0.056082655,-0.59573054,0.16403939,0.040359218,-0.045879323,-0.013692014,-0.00038174,0.113476075,-0.000526666,-0.013320478,-0.013588253,4.83E-05,1.0318087,-0.14623457,0.001888171,0.008948306,0.00073023,-0.000214974,-0.000784595,0.0010827,-0.001058908,-0.108421706,-0.000455582,0.007570645,0,-0.34444305,0,-1.2283506,0,-0.000161123,0
355449,0.023214955,-0.4236192,-0.16161828,-0.020825684,-0.08939377,-0.026330113,-0.001749278,-0.021110987,9.83E-05,0.025502894,9.85E-05,4.83E-05,-0.61243564,0.2045804,-0.001570203,0.019914635,-0.000396422,-0.000575994,0.000848465,-2.26E-05,-0.00441826,-0.049242087,-0.000748459,0.003940343,0,-0.32677183,0,-0.817119,0,-0.001016944,0
790787,0.018043349,-0.48415244,0.23300944,-0.035088032,-0.08344834,-0.018411024,-0.000102699,0.10867787,-0.002183934,-0.03551664,-0.003341261,0.000110537,-0.8029199,0.34608093,-1.58E-05,0.013320487,0.00073023,-0.000649401,-0.000388469,0.001821067,-0.001841071,0.024056219,0.004697389,0.002929381,0,-0.28434095,0,0.26846185,0,-0.000333482,0
566341,0.03154735,-0.44662315,0.19901897,-0.05478083,-0.098147675,-0.051817007,-0.02385737,-0.8017308,-0.000959314,-0.058546092,0.002452488,-0.00020661,-1.0360478,-0.4614555,-0.03665928,0.013129377,-0.000396422,-0.00768021,0.000848465,0.007857025,-0.009356909,-0.05304937,-0.002875273,0.00224132,0,-0.2462429,0,0.19654906,0,-0.009190112,0
830889,-0.051886525,-0.4526706,-0.28049996,-0.022955885,-0.012701846,-0.032158848,-0.00178491,0.11252067,-0.002092933,0.045859344,0.000205653,2.77E-05,-0.77613986,0.3303861,-0.002587104,0.024426429,0.00073023,-0.000765165,-0.000388469,0.000297814,-0.001841071,-0.07151149,-0.000748459,0.003141487,0,-0.3973229,0,0.28270248,0,-0.000561669,0
155248,0.07797449,-0.52605593,-0.23705587,0.02995276,0.04883254,-0.021916376,-0.001305594,0.13218981,0.001472408,-0.018235553,0.001651586,7.51E-05,1.3354644,-0.16275337,-0.007209767,0.007250971,0.00073023,-0.000543464,-0.000784595,0.001617743,0.006924243,0.02536694,-0.00059798,0.001308094,0,-0.4135537,0,0.29849488,0,0.000425451,0
442295,0.09902301,0.8969996,0.22295469,-0.08766868,-0.021922462,-0.016937578,-0.000749674,0.11033477,0.031394556,-0.022864709,0.000759654,0.000110537,1.5831547,-0.2332268,-0.004464631,0.010551609,-0.001083771,0.000510955,0.004827656,0.006848186,0.006924243,0.040426683,-0.000686899,0.002959556,0,-0.34206128,0,0.28335407,0,0.005193463,0
703713,-0.04059208,-0.4845855,-0.27097306,-0.023372216,-0.00661379,-0.027015328,-0.001507205,0.122127846,-0.001880848,-0.021471078,-0.003632723,7.51E-05,1.4401547,-0.18631707,-0.006522145,0.02440745,-0.000396422,0.007557683,-0.000784595,-0.008158702,-0.001523553,0.027050925,-0.000667509,0.001557352,0,-0.44730768,0,0.27326173,0,0.000987844,0
175971,-0.064630255,0.93695414,0.23024842,0.0489441,-0.002968873,-0.025322938,-0.000599562,0.111590594,-0.003094094,0.064937405,0.000734519,7.51E-05,-0.82076025,0.4246828,-0.003032754,0.008675066,-0.001083771,0.002217563,-0.000651801,0.006308202,0.007178864,0.04111658,-0.000636018,0.003348674,0,-0.29667753,0,0.28497052,0,0.003959884,0
767755,-0.068588726,-0.45057425,-0.07257221,0.0908182,-0.10166789,0.18303218,-0.001760644,-0.7327273,0.000488198,0.09296183,0.000881949,8.66E-05,-0.62276375,0.26085138,-0.004726461,0.002251688,-0.000246632,-0.010314995,0.001457264,0.008054775,-0.001394826,0.010538434,0.053714976,0.0021177,0,0.24984685,0,-1.0545561,0,-0.012734931,0
103124,0.021912862,-0.43674332,-0.19168895,-0.019036418,-0.032182388,-0.027343333,-0.001602995,0.1655056,-0.001880848,-0.022830253,-0.002891098,0.000267165,1.5936203,-0.2000786,-0.006702941,0.031027958,0.000454317,-0.000117115,-0.001570654,-0.009680148,-0.001303451,0.013659488,-0.001064539,0.001328083,0,0.43949234,0,0.32039416,0,-0.000741499,0
233196,-0.044151083,0.8565065,0.17143343,0.02933526,0.001763308,-0.01722502,-0.000744694,0.11388551,0.00660028,-0.024283614,6.43E-05,0.000231719,1.7543199,-0.2593082,-0.00462535,0.01077568,0.000902972,0.003883824,-0.008473232,0.008862512,0.003802288,0.028896503,-0.00073786,0.002700613,0,0.33779424,0,0.2974497,0,0.000266993,0
985811,-0.07384307,-0.29700193,-0.3542485,-0.015508681,-0.038573645,0.25047567,-0.001380523,0.007851859,-3.44E-05,-0.07814405,-0.016730452,-0.000691371,-1.0918794,-0.56521875,-0.04323719,-0.65644825,-0.000246632,-0.004472756,0.001457264,0.001683604,-0.001646691,-0.028931217,-0.001185,0.002767163,0,0.26327437,0,0.17393638,0,-0.008463319,0
980227,0.07490556,-0.4233045,-0.086584456,0.020903014,-0.030369287,0.05624824,-0.001456015,-0.051374707,-0.000478443,-0.03956884,-0.01715215,0.000204915,-0.6329912,0.26233783,-0.002823486,0.02570114,-0.000246632,0.000561875,0.001457264,0.001429291,-0.001394826,-0.041744,-0.001115471,0.003277847,0,0.30805004,0,-0.8691693,0,-0.001553475,0
402240,-0.00881739,1.0316621,-0.103676155,-0.067456715,-0.11833873,-0.015204815,-0.005282799,0.15596573,-0.007761292,-0.01710922,0.000183223,-0.00058112,1.4904683,-0.19599703,-0.005260008,0.007142882,-0.000490198,0.008738926,0.025004512,0.004629,-0.001175713,-0.06765323,-0.001226328,0.004016476,0,0.5057142,0,-1.0923547,0,7.01E-05,0
57623,0.012114241,0.8492984,0.06992919,-0.026119081,-0.08612213,-0.011094063,-0.002478936,-0.21707036,-0.003089964,0.016065996,-7.90E-05,0.000204915,-0.8617468,0.38788918,0.001198173,0.01006394,-0.000490198,0.008673074,0.004086162,0.004347598,-0.001394826,-0.038852043,-0.000826037,-0.079064324,0,0.28166196,0,-1.408827,0,-0.004705873,0
389152,0.032445207,-0.5449851,-0.2050547,-0.027530793,-0.08767624,-0.023085337,-0.001723732,0.1484367,-0.004927531,-0.015399735,0.000308658,4.83E-05,1.0488633,-0.14309785,-0.005288293,0.021861402,0.00073023,-0.000692869,-0.000784595,-0.005276716,-0.001531015,0.034041602,-0.000667509,0.004370796,0,-0.39156973,0,-1.1264848,0,-0.000848871,0
35012,0.26253402,-0.44623995,0.17386118,-0.062175132,-0.037906412,0.065821685,-0.001772455,-0.54627943,7.33E-06,-0.07830807,-0.001131608,0.000226425,-1.043071,-0.47861812,-0.006507471,0.010747856,-0.000246632,0.13539107,-0.000588988,0.008193963,-0.001646691,0.013830273,0.02796569,0.002744871,0,0.2303902,0,0.27096954,0,-0.005684802,0
911304,0.11932437,-0.3184769,-0.25214842,0.053584594,-0.044211525,-0.045785528,0.002999241,-0.14499776,-0.000478443,-0.05355431,-0.01427276,0.000267165,-1.0657045,-0.46462554,-0.000185668,0.010397061,-0.000246632,0.006821561,-0.000588988,0.002013313,0.00917716,0.01038021,-0.001115471,-0.013799231,0,0.25429004,0,0.23104352,0,-0.000580718,0
182095,-0.03422707,-0.28611606,-0.1586712,-0.017613655,-0.021460993,-0.045003947,-0.003525611,0.16711223,-0.00222568,-0.07642724,-0.002518688,0.000231719,-1.0717195,-0.55880904,-0.007571846,0.030499432,-0.000246632,-0.000396007,0.001457264,-0.008410776,-0.000701191,0.023088945,-0.001185,0.003293866,0,0.30556843,0,0.17908958,0,-0.000493444,0
431213,0.043251526,-0.4159043,-0.15930949,0.023665892,-0.04190879,-0.09153033,-0.001542273,-0.029094912,-0.000345695,0.024875008,0.002591043,4.83E-05,-0.597936,0.19922537,-0.001570203,0.019857671,0.00073023,-0.000559725,-0.000388469,-2.26E-05,-0.007563906,-0.050117843,-0.00067893,-0.036064662,0,-0.31840524,0,-0.8105703,0,-0.001648956,0
911473,-0.028236184,0.56445616,-0.21411434,-0.050008133,-0.037582144,-0.005469327,-0.006701727,0.1265604,-0.012375939,-0.09544028,-0.001456744,0.000267165,-1.2344701,-0.8289013,-0.009045402,0.031209031,0.000902972,0.003569861,-0.00145485,0.005861587,-0.000910802,-0.05592866,-0.001346789,0.003988949,0,0.3772179,0,0.19077107,0,-0.000659844,0
374706,0.039489612,-0.5377054,-0.11987669,-0.018869478,-0.06064638,-0.022820866,-0.001723732,0.18569623,0.003355608,-0.01454948,-0.002891098,0.000204915,1.1672615,-0.15421045,-0.005146022,0.025750894,0.000454317,0.000266531,-0.001570654,0.001292084,-0.001175713,-0.046226952,-0.001064539,0.004370796,0,0.4354041,0,-1.2312275,0,-0.001818613,0
559904,-0.019816691,-0.4626125,-0.26894763,-0.026460765,-0.026598878,-0.030301102,-0.002087166,0.111635044,0.003488356,0.022877976,0.000308658,0.000110537,1.4407339,-0.1783717,-0.005622219,0.027244523,-0.000396422,-0.000882041,0.001685823,0.001454801,-0.00199566,-0.07587035,-0.000707275,0.001715496,0,-0.4712891,0,0.3168565,0,0.0008476,0
909251,0.05792177,-0.39865893,0.23094696,-0.04670113,-0.11317931,0.07299602,0.001194263,-0.74136317,0.000369338,-0.05049443,-0.016730452,-0.000287163,-0.8582015,-0.4139552,-0.017741963,-0.20990731,-0.000246632,-0.012002581,0.001457264,0.007271018,-0.001156881,-0.029281748,-0.003632402,0.003809111,0,0.16728742,0,-0.839077,0,-0.015998723,0
452828,0.019182032,-0.42082378,-0.13731433,-0.024597224,-0.123691246,-0.106091425,-0.00126056,0.12040786,-0.00222568,0.022421729,0.000433322,4.83E-05,-0.62037337,0.18785474,-0.001570203,0.019521683,0.00073023,-0.000575994,-0.000388469,-0.000148561,-0.004522072,-0.09449098,-0.000748459,-0.03555763,0,-0.36506203,0,-0.8296768,0,-0.001676296,0
104918,0.002523846,-0.31245476,0.0747762,-0.026987858,0.010053983,-0.025331646,0.002130185,0.11820326,-0.001217293,-0.04153365,-0.001458292,0.000204915,-0.8068513,-0.35062158,0.034120806,0.009196211,0.000454317,-0.00428107,-0.000588988,0.001152234,-0.000783064,-0.06541077,-0.000766062,0.003238343,0,0.2168365,0,-0.9325948,0,-0.001528766,0
257044,0.12428687,-0.5801272,0.15024617,0.04265885,0.053601608,-0.002682786,-0.00038174,0.11030666,0.001197007,-0.013320478,0.001931775,-0.000154427,1.0415678,-0.14626645,0.001833343,0.008974306,0.00073023,-0.000335487,-0.000784595,0.0010827,-0.001058908,-0.11201775,-0.000455582,0.007940861,0,-0.34032315,0,-1.1687875,0,-0.000102464,0
149365,-0.05283615,0.5637784,-0.43429497,-0.061323263,-0.08888115,0.019672947,0.024266604,0.11475643,-0.012809305,-0.0883054,-0.006893897,-0.013744447,-1.0660983,-0.7902822,-0.03190366,-0.6460617,0.001996307,-0.008430524,-0.000651801,0.002612638,-0.00160301,-0.0959372,-0.000949759,0.004467459,0,-0.3939632,0,0.13515443,0,-0.009629653,0
202664,0.023663258,0.76436603,-0.23878847,-0.0280874,-0.053081837,-0.020150533,-0.005537617,0.13748756,0.022083446,-0.027164297,9.58E-05,0.000267165,1.7659079,-0.25636426,-0.008209027,0.011331086,-0.000490198,-0.004569121,-0.008473232,0.007611902,0.006058927,0.016943796,-0.001226328,0.000618847,0,0.4083665,0,0.29339337,0,0.000618192,0
575064,-0.047081426,0.8580246,0.17116545,0.02933526,-0.015713442,-0.01722502,-0.000744694,0.113470465,0.00660028,-0.024283614,6.43E-05,0.000267165,1.7543362,-0.2593082,-0.00462535,0.01077568,0.000902972,0.003883824,-0.008473232,0.008862512,0.003802288,0.028119832,-0.00073786,0.002663493,0,0.33779424,0,0.31779435,0,0.000256736,0
373662,-0.019881595,-0.3646983,-0.26016682,-0.026529744,-0.053633798,0.02094704,-0.001009684,-0.78639257,-0.00100106,-0.055802573,-0.004467563,-0.00047427,-0.82191855,-0.4402843,-0.019699533,-0.4262379,-0.000246632,-0.023149788,0.001457264,0.007181216,-0.00094727,-0.033132754,-0.009187426,0.004050529,0,0.19632484,0,-0.5114153,0,-0.02284295,0
107410,-0.1905887,0.9577259,-0.109974675,-0.033388525,-0.14325447,-0.012504965,-0.005282799,0.18081708,0.03166996,-0.01710922,9.58E-05,0.000204915,1.4550252,-0.20892584,-0.005562997,0.006369315,-0.000490198,-0.017012613,-0.008473232,0.004530279,0.005462344,0.020361144,-0.001226328,0.003809436,0,0.3859005,0,-1.1906842,0,0.000113936,0
120540,0.00806965,-0.3432581,0.141228,-0.038275078,-0.114117846,0.06478637,0.00088114,-0.58582723,-0.000959314,-0.049406912,-0.001746969,3.52E-05,-0.75080305,-0.3473681,-0.040825978,0.008532533,-0.000396422,-0.020085989,0.000848465,0.001141332,-0.002518303,-0.06819188,-0.004015748,0.004184103,0,-0.21961762,0,-0.73641366,0,-0.010318389,0
673857,0.1144203,-0.53441596,0.1566177,0.061700232,-0.000463384,-0.023855591,-7.78E-05,0.121504635,0.001197007,-0.019872684,0.002409614,0.000231719,1.4798712,-0.17526469,-0.001608423,0.010443632,0.000454317,-1.43E-05,-0.001570654,0.002146709,0.003802288,0.016136818,-0.000576072,0.001862027,0,0.37868434,0,0.35866356,0,5.66E-05,0
483085,0.078223094,-0.43147403,-0.18537843,-0.02173849,-0.052041676,-0.027165212,-0.001456732,0.15322551,-0.001880848,-0.022668445,0.000163101,-0.000691371,1.6062107,-0.1930023,-0.006399952,0.02165112,-0.002026119,7.30E-05,0.004069978,0.002002068,-0.001303451,-0.04276169,-0.001064539,0.001328083,0,0.49981362,0,0.31859168,0,0.008921711,0
653566,-0.021185953,1.1344556,0.124079905,0.08442656,0.087287284,-0.011483312,-0.000801645,0.14523457,0.00660028,-0.01421356,0.001544297,-0.000154427,1.3662037,-0.18323514,-0.002657147,0.005610353,0.001996307,0.001276087,-0.001820942,0.002829915,0.004756349,0.064213045,-0.00061737,-0.11151948,0,-0.27791363,0,-1.1383212,0,-0.000359986,0
235587,-0.04085438,0.8519489,0.16242173,0.029010162,0.060730018,-0.015311058,-0.000744694,0.111937575,0.00660028,-0.023212058,6.43E-05,0.000231719,1.698013,-0.2468759,-0.00462535,0.01077568,0.000902972,0.003883824,-0.008473232,0.008862512,0.003802288,0.029487727,-0.00073786,0.002529122,0,0.3314921,0,0.29779157,0,0.000275841,0
385568,0.033653326,-0.22655419,-0.2538305,-0.013571654,-0.057606056,0.1224444,-0.003313539,-0.07366014,-3.44E-05,-0.07549207,-0.002082352,0.000110537,-1.0012488,-0.4763177,0.003716718,0.013972322,-0.00541818,0.027072357,-0.000388469,-0.008445597,-0.006211263,0.021563524,-0.00078797,0.001586041,0,-0.34744254,0,0.15777087,0,-0.00460976,0
572861,0.07695897,-0.5220162,-0.24271104,0.028217109,-0.006619975,-0.023683442,-0.001305594,0.1250183,0.001472408,-0.019787252,0.001848398,7.51E-05,1.4164876,-0.17723134,-0.007209767,0.006479905,-0.000396422,0.006733131,-0.000784595,0.001617743,0.006924243,0.02536694,-0.00059798,0.001308094,0,-0.41619545,0,0.298556,0,0.001194793,0
157712,-0.10180322,-0.38556525,-0.18248963,-0.017100867,-0.09775936,0.16030075,-0.001953653,0.1386632,-0.001126292,-0.017063988,-0.003341261,-0.000425422,-0.53459203,0.24074388,-0.002095617,0.019611292,-0.000396422,-0.005268451,0.000848465,-0.000176363,-0.001376426,-0.10852681,-0.00078797,0.002935869,0,-0.38553682,0,-0.86954224,0,-0.000406572,0
780703,0.0011328,-0.416254,-0.20782833,-0.024632135,-0.102327965,-0.000818651,-0.00519485,-0.9084707,-3.44E-05,-0.092414126,-0.000182603,0.000148847,-1.1545435,-0.55818844,0.004004127,0.026631199,-0.000246632,-0.007856306,0.001457264,0.007993819,-0.001646691,-0.036433835,-0.009187426,0.001787187,0,0.25732115,0,0.19237068,0,-0.010039682,0
708052,0.008308824,-0.34453797,0.22792527,-0.054301832,-0.113128886,0.046051715,-0.004084367,-0.625475,-0.000959314,-0.050343513,-0.003811311,-0.00015784,-0.7236829,-0.35268888,-0.00059497,-0.2183848,0.00073023,-0.019037068,-0.000388469,-0.005199721,-0.002518303,0.026030784,-0.004015748,0.003912566,0,-0.17636503,0,-0.62828094,0,-0.011728472,0
379364,0.05859561,-0.3711177,-0.13850665,-0.021957628,-0.138244,0.17802422,-0.001799693,-0.20984268,-3.44E-05,0.052628856,0.000195274,4.83E-05,-0.5871071,0.22895107,-0.004199027,0.019973313,0.00073023,-0.005269553,-0.000388469,-0.002193532,-0.00441826,0.024717934,-0.000748459,0.002368262,0,-0.31288722,0,-0.92647743,0,-0.005246407,0
692697,0.08673582,-0.47287047,-0.24585517,-0.028510783,-0.12221571,-0.035341416,-0.002539039,0.10257178,-0.001259039,0.0501543,0.000302435,0.000110537,-0.8195567,0.26552626,-0.005586829,0.005145157,0.00073023,-0.001312004,-0.000388469,0.001428344,0.008180791,0.021225512,-0.000748459,0.001569405,0,-0.38357756,0,0.26420063,0,-0.000419573,0
45776,0.004526544,-0.64574414,0.1218311,0.066827334,0.15872201,-0.001724222,-0.000373993,0.107644536,0.001197007,-0.01224892,-0.000204284,-0.000154427,0.97284484,-0.13713601,0.000359781,0.004030027,0.00073023,-0.000202587,-0.000784595,0.0010827,0.004756349,0.041766685,-0.000455582,0.006214203,0,-0.29561564,0,-1.2497386,0,0.000833287,0
957391,0.07879993,0.79542327,-0.32206085,-0.05107923,-0.037654217,-0.017742543,-0.005271808,0.12722851,0.022083446,-0.02587649,0.000619372,0.000110537,1.661924,-0.23967887,-0.007209767,0.008437889,0.001996307,0.000476409,-0.001820942,0.005597574,0.009180881,0.03506082,-0.000829298,0.000692785,0,-0.37614504,0,0.2862085,0,-0.000522638,0
500209,0.027593773,0.854313,0.232179,-0.07058352,-0.020176956,-0.027411163,-0.001324067,-0.11367303,-0.003451974,0.067279644,0.004587993,0.000110537,-0.7823471,0.4445168,-0.003032754,0.010004787,-0.0401953,0.003977288,-0.000651801,0.006805481,0.035357352,0.0207528,-0.000705547,0.002905458,0,-0.33391133,0,0.33726886,0,-0.08124943,0
727579,-0.026411304,-0.5086358,0.19804096,-0.04123221,-0.027674375,-0.028913418,-0.00037517,0.10557374,-0.001839103,0.022158453,0.000308658,0.000110537,1.3744621,-0.18366559,8.07E-05,0.014244007,-0.000396422,-0.000583716,0.001685823,0.001654944,-0.00199566,-0.083221406,-0.000564876,0.002054591,0,-0.4080307,0,0.33421978,0,0.001528006,0
116168,0.11192171,-0.5927651,0.07391029,0.043221112,-0.06566209,-0.026720773,-0.000246691,0.1402296,0.004709791,0.013873103,0.001786217,0.000204915,1.1767588,-0.14844307,0.000199062,0.009720748,-0.000246632,0.000580021,0.004069978,-0.004083488,-0.001175713,0.01836785,-0.000615837,-0.096285835,0,0.31644505,0,-1.40839,0,-0.00085722,0
4747,-0.03313489,-0.33575618,0.2237731,-0.03488769,-0.0870659,-0.07075722,-0.001953702,0.13532133,-0.000855282,-0.04654076,-0.003810325,0.000110537,-1.0199898,-0.4134258,-0.0352284,0.012630891,-0.000396422,0.007201093,-0.000388469,-0.009116825,-0.004748656,0.028732277,-0.000645572,0.002508062,0,-0.23980226,0,0.19770631,0,0.000455857,0
315223,0.06532808,-0.3132117,0.24034694,0.04118538,-0.020362116,0.06634052,-0.002338806,0.15009236,-0.000871497,-0.06643122,-0.013215843,0.000110537,-0.9721402,-0.48478144,-0.0396944,0.012400052,0.00073023,-0.000513722,-0.000388469,-0.009116825,-0.001393399,0.03855222,-0.000576042,0.003531613,0,-0.23948266,0,0.20247406,0,-0.000286145,0
219586,0.11735947,-0.42432806,-0.056558095,-0.021648787,-0.12579025,-0.10459247,-0.001345136,0.18621252,-0.00222568,-0.021249577,0.000287765,-0.00058112,-0.6965573,0.22915156,-0.002901494,0.025348978,-0.000246632,0.000339515,0.001457264,0.001103255,-0.003991017,-0.045198116,-0.001185,0.002880298,0,0.37065232,0,-0.833791,0,-0.001580814,0
682225,0.08793784,-0.43896446,-0.18887307,-0.021965772,-0.022927333,-0.03134894,-0.001722541,0.15781118,0.003355608,0.025396626,0.000163101,0.000267165,1.5803107,-0.19172753,-0.006953509,0.031094713,-0.000246632,-0.000387458,0.004069978,0.001753987,-0.001303451,-0.04167971,-0.001104304,0.001254145,0,0.48775256,0,0.32910714,0,-0.000527847,0
826934,0.06943413,0.7587864,-0.070153534,-0.06653396,-0.08351779,0.100243926,-0.005312765,0.16283558,-0.012375939,0.03910422,8.02E-05,0.000204915,-0.795338,0.39150858,-0.003126476,0.025627911,0.000902972,0.008448926,-0.00145485,-0.010420574,-0.000845372,0.021300107,-0.001244975,0.00326964,0,0.3493755,0,-1.0069809,0,-0.001709807,0
910841,-0.07351751,-0.453454,0.23043343,-0.03455309,-0.001066598,0.09514197,-0.000500812,-0.100961626,-0.000597303,0.059029978,0.000151389,2.77E-05,-0.7263126,0.3417295,0.000478635,0.014194924,-0.000396422,0.007545483,-0.000388469,-0.005789028,-0.00790161,0.013902469,-0.000606061,0.004019345,0,-0.2936855,0,0.30781025,0,0.000513368,0
376376,0.022158885,-0.5543598,0.16879646,-0.031770784,-0.028295973,-0.023645561,-0.000178539,0.11401546,0.004383584,-0.018382406,0.000265159,0.000110537,1.3729538,-0.17892183,-0.004464631,0.010219562,0.00073023,-0.000525187,-0.000784595,0.001817886,0.009180881,0.024509031,-0.000525111,0.001544008,0,-0.36732584,0,0.3642111,0,0.000968764,0
169783,-0.054492693,-0.4849695,0.16046806,-0.031414166,-0.011641917,0.14579633,0.003374898,0.027631437,-0.000959314,0.070329696,-0.000460979,0.000267165,-0.80136675,0.39779386,0.000482917,0.016534148,-0.000246632,-0.000368026,0.001457264,0.002091337,-0.001884636,-0.029713904,-0.000726551,-0.0277569,0,0.28969264,0,0.3366368,0,-0.000238001,0
880485,-0.009721624,0.8958974,0.19496062,0.05535173,0.06606427,-0.014996996,-0.000744694,0.12438696,0.00660028,-0.020811018,0.000640712,7.51E-05,1.5913799,-0.23113546,-0.004464631,0.009850602,0.001996307,-0.000436928,-0.001820942,0.006749465,0.006924243,0.049497157,-0.00061737,0.002529122,0,-0.25271454,0,0.29234296,0,0.000104716,0
